userID,Upayment,Rcuisine,latitude,longitude,smoker,drink_level,dress_preference,ambience,transport,marital_status,hijos,birth_year,interest,personality,religion,activity,color,weight,budget,height,placeID,rating,food_rating,service_rating
U1108,MasterCard-Eurocard,American,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135032,2,1,2
U1108,MasterCard-Eurocard,American,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135086,1,1,0
U1108,MasterCard-Eurocard,American,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,132723,2,2,2
U1108,MasterCard-Eurocard,American,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135046,1,2,1
U1108,MasterCard-Eurocard,American,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135058,1,1,1
U1108,MasterCard-Eurocard,Fast_Food,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135075,2,2,2
U1108,MasterCard-Eurocard,Fast_Food,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,132572,1,2,1
U1108,MasterCard-Eurocard,Fast_Food,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135074,2,2,1
U1108,MasterCard-Eurocard,Fast_Food,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135028,1,1,1
U1108,MasterCard-Eurocard,Fast_Food,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135085,1,2,1
U1108,MasterCard-Eurocard,Fast_Food,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135032,2,1,2
U1108,MasterCard-Eurocard,Fast_Food,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135086,1,1,0
U1108,MasterCard-Eurocard,Fast_Food,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,132723,2,2,2
U1108,MasterCard-Eurocard,Fast_Food,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135046,1,2,1
U1108,MasterCard-Eurocard,Fast_Food,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135058,1,1,1
U1108,MasterCard-Eurocard,Burgers,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135075,2,2,2
U1108,MasterCard-Eurocard,Burgers,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,132572,1,2,1
U1108,MasterCard-Eurocard,Burgers,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135074,2,2,1
U1108,MasterCard-Eurocard,Burgers,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135028,1,1,1
U1108,MasterCard-Eurocard,Burgers,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135085,1,2,1
U1108,MasterCard-Eurocard,Burgers,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135032,2,1,2
U1108,MasterCard-Eurocard,Burgers,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135086,1,1,0
U1108,MasterCard-Eurocard,Burgers,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,132723,2,2,2
U1108,MasterCard-Eurocard,Burgers,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135046,1,2,1
U1108,MasterCard-Eurocard,Burgers,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135058,1,1,1
U1108,MasterCard-Eurocard,Asian,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135075,2,2,2
U1108,MasterCard-Eurocard,Asian,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,132572,1,2,1
U1108,MasterCard-Eurocard,Asian,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135074,2,2,1
U1108,MasterCard-Eurocard,Asian,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135028,1,1,1
U1108,MasterCard-Eurocard,Asian,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135085,1,2,1
U1108,MasterCard-Eurocard,Asian,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135032,2,1,2
U1108,MasterCard-Eurocard,Asian,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135086,1,1,0
U1108,MasterCard-Eurocard,Asian,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,132723,2,2,2
U1108,MasterCard-Eurocard,Asian,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135046,1,2,1
U1108,MasterCard-Eurocard,Asian,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135058,1,1,1
U1108,MasterCard-Eurocard,Pizzeria,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135075,2,2,2
U1108,MasterCard-Eurocard,Pizzeria,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,132572,1,2,1
U1108,MasterCard-Eurocard,Pizzeria,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135074,2,2,1
U1108,MasterCard-Eurocard,Pizzeria,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135028,1,1,1
U1108,MasterCard-Eurocard,Pizzeria,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135085,1,2,1
U1108,MasterCard-Eurocard,Pizzeria,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135032,2,1,2
U1108,MasterCard-Eurocard,Pizzeria,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135086,1,1,0
U1108,MasterCard-Eurocard,Pizzeria,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,132723,2,2,2
U1108,MasterCard-Eurocard,Pizzeria,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135046,1,2,1
U1108,MasterCard-Eurocard,Pizzeria,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135058,1,1,1
U1108,MasterCard-Eurocard,Chinese,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135075,2,2,2
U1108,MasterCard-Eurocard,Chinese,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,132572,1,2,1
U1108,MasterCard-Eurocard,Chinese,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135074,2,2,1
U1108,MasterCard-Eurocard,Chinese,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135028,1,1,1
U1108,MasterCard-Eurocard,Chinese,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135085,1,2,1
U1108,MasterCard-Eurocard,Chinese,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135032,2,1,2
U1108,MasterCard-Eurocard,Chinese,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135086,1,1,0
U1108,MasterCard-Eurocard,Chinese,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,132723,2,2,2
U1108,MasterCard-Eurocard,Chinese,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135046,1,2,1
U1108,MasterCard-Eurocard,Chinese,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135058,1,1,1
U1108,MasterCard-Eurocard,Dessert-Ice_Cream,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135075,2,2,2
U1108,MasterCard-Eurocard,Dessert-Ice_Cream,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,132572,1,2,1
U1108,MasterCard-Eurocard,Dessert-Ice_Cream,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135074,2,2,1
U1108,MasterCard-Eurocard,Dessert-Ice_Cream,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135028,1,1,1
U1108,MasterCard-Eurocard,Dessert-Ice_Cream,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135085,1,2,1
U1108,MasterCard-Eurocard,Dessert-Ice_Cream,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135032,2,1,2
U1108,MasterCard-Eurocard,Dessert-Ice_Cream,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135086,1,1,0
U1108,MasterCard-Eurocard,Dessert-Ice_Cream,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,132723,2,2,2
U1108,MasterCard-Eurocard,Dessert-Ice_Cream,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135046,1,2,1
U1108,MasterCard-Eurocard,Dessert-Ice_Cream,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135058,1,1,1
U1108,MasterCard-Eurocard,Cafeteria,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135075,2,2,2
U1108,MasterCard-Eurocard,Cafeteria,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,132572,1,2,1
U1108,MasterCard-Eurocard,Cafeteria,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135074,2,2,1
U1108,MasterCard-Eurocard,Cafeteria,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135028,1,1,1
U1108,MasterCard-Eurocard,Cafeteria,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135085,1,2,1
U1108,MasterCard-Eurocard,Cafeteria,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135032,2,1,2
U1108,MasterCard-Eurocard,Cafeteria,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135086,1,1,0
U1108,MasterCard-Eurocard,Cafeteria,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,132723,2,2,2
U1108,MasterCard-Eurocard,Cafeteria,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135046,1,2,1
U1108,MasterCard-Eurocard,Cafeteria,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135058,1,1,1
U1108,MasterCard-Eurocard,Japanese,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135075,2,2,2
U1108,MasterCard-Eurocard,Japanese,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,132572,1,2,1
U1108,MasterCard-Eurocard,Japanese,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135074,2,2,1
U1108,MasterCard-Eurocard,Japanese,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135028,1,1,1
U1108,MasterCard-Eurocard,Japanese,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135085,1,2,1
U1108,MasterCard-Eurocard,Japanese,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135032,2,1,2
U1108,MasterCard-Eurocard,Japanese,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135086,1,1,0
U1108,MasterCard-Eurocard,Japanese,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,132723,2,2,2
U1108,MasterCard-Eurocard,Japanese,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135046,1,2,1
U1108,MasterCard-Eurocard,Japanese,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135058,1,1,1
U1108,MasterCard-Eurocard,Game,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135075,2,2,2
U1108,MasterCard-Eurocard,Game,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,132572,1,2,1
U1108,MasterCard-Eurocard,Game,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135074,2,2,1
U1108,MasterCard-Eurocard,Game,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135028,1,1,1
U1108,MasterCard-Eurocard,Game,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135085,1,2,1
U1108,MasterCard-Eurocard,Game,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135032,2,1,2
U1108,MasterCard-Eurocard,Game,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135086,1,1,0
U1108,MasterCard-Eurocard,Game,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,132723,2,2,2
U1108,MasterCard-Eurocard,Game,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135046,1,2,1
U1108,MasterCard-Eurocard,Game,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135058,1,1,1
U1108,MasterCard-Eurocard,Family,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135075,2,2,2
U1108,MasterCard-Eurocard,Family,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,132572,1,2,1
U1108,MasterCard-Eurocard,Family,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135074,2,2,1
U1108,MasterCard-Eurocard,Family,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135028,1,1,1
U1108,MasterCard-Eurocard,Family,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135085,1,2,1
U1108,MasterCard-Eurocard,Family,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135032,2,1,2
U1108,MasterCard-Eurocard,Family,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135086,1,1,0
U1108,MasterCard-Eurocard,Family,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,132723,2,2,2
U1108,MasterCard-Eurocard,Family,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135046,1,2,1
U1108,MasterCard-Eurocard,Family,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135058,1,1,1
U1108,MasterCard-Eurocard,Seafood,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135075,2,2,2
U1108,MasterCard-Eurocard,Seafood,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,132572,1,2,1
U1108,MasterCard-Eurocard,Seafood,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135074,2,2,1
U1108,MasterCard-Eurocard,Seafood,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135028,1,1,1
U1108,MasterCard-Eurocard,Seafood,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135085,1,2,1
U1108,MasterCard-Eurocard,Seafood,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135032,2,1,2
U1108,MasterCard-Eurocard,Seafood,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135086,1,1,0
U1108,MasterCard-Eurocard,Seafood,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,132723,2,2,2
U1108,MasterCard-Eurocard,Seafood,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135046,1,2,1
U1108,MasterCard-Eurocard,Seafood,22.143524,-100.987562,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,135058,1,1,1
U1109,cash,Mexican,22.303307999999998,-101.05468,FALSE,abstemious,formal,solitary,public,single,independent,1989,eco-friendly,thrifty-protector,Catholic,student,blue,57,low,1.72,135028,2,2,2
U1109,cash,Mexican,22.303307999999998,-101.05468,FALSE,abstemious,formal,solitary,public,single,independent,1989,eco-friendly,thrifty-protector,Catholic,student,blue,57,low,1.72,132856,1,1,1
U1109,cash,Mexican,22.303307999999998,-101.05468,FALSE,abstemious,formal,solitary,public,single,independent,1989,eco-friendly,thrifty-protector,Catholic,student,blue,57,low,1.72,132825,2,2,2
U1109,cash,Mexican,22.303307999999998,-101.05468,FALSE,abstemious,formal,solitary,public,single,independent,1989,eco-friendly,thrifty-protector,Catholic,student,blue,57,low,1.72,135032,2,2,2
U1109,cash,Mexican,22.303307999999998,-101.05468,FALSE,abstemious,formal,solitary,public,single,independent,1989,eco-friendly,thrifty-protector,Catholic,student,blue,57,low,1.72,135063,2,2,2
U1109,cash,Mexican,22.303307999999998,-101.05468,FALSE,abstemious,formal,solitary,public,single,independent,1989,eco-friendly,thrifty-protector,Catholic,student,blue,57,low,1.72,135042,2,2,2
U1109,cash,Mexican,22.303307999999998,-101.05468,FALSE,abstemious,formal,solitary,public,single,independent,1989,eco-friendly,thrifty-protector,Catholic,student,blue,57,low,1.72,135058,2,2,2
U1109,cash,Mexican,22.303307999999998,-101.05468,FALSE,abstemious,formal,solitary,public,single,independent,1989,eco-friendly,thrifty-protector,Catholic,student,blue,57,low,1.72,135085,2,2,2
U1109,cash,Mexican,22.303307999999998,-101.05468,FALSE,abstemious,formal,solitary,public,single,independent,1989,eco-friendly,thrifty-protector,Catholic,student,blue,57,low,1.72,135038,2,2,2
U1109,cash,Mexican,22.303307999999998,-101.05468,FALSE,abstemious,formal,solitary,public,single,independent,1989,eco-friendly,thrifty-protector,Catholic,student,blue,57,low,1.72,132872,1,1,1
U1110,cash,Mexican,18.871678,-99.183263,FALSE,abstemious,no preference,family,car owner,single,independent,1993,variety,thrifty-protector,Catholic,student,red,85,medium,1.75,135021,1,2,1
U1110,cash,Mexican,18.871678,-99.183263,FALSE,abstemious,no preference,family,car owner,single,independent,1993,variety,thrifty-protector,Catholic,student,red,85,medium,1.75,132767,2,2,2
U1110,cash,Mexican,18.871678,-99.183263,FALSE,abstemious,no preference,family,car owner,single,independent,1993,variety,thrifty-protector,Catholic,student,red,85,medium,1.75,135013,2,2,2
U1110,cash,Mexican,18.871678,-99.183263,FALSE,abstemious,no preference,family,car owner,single,independent,1993,variety,thrifty-protector,Catholic,student,red,85,medium,1.75,134999,2,2,2
U1111,cash,Mexican,22.143078,-100.908523,TRUE,casual drinker,formal,friends,car owner,single,independent,1991,none,hard-worker,Catholic,student,white,69,medium,1.69,132845,2,2,1
U1111,cash,Mexican,22.143078,-100.908523,TRUE,casual drinker,formal,friends,car owner,single,independent,1991,none,hard-worker,Catholic,student,white,69,medium,1.69,135071,2,2,2
U1111,cash,Mexican,22.143078,-100.908523,TRUE,casual drinker,formal,friends,car owner,single,independent,1991,none,hard-worker,Catholic,student,white,69,medium,1.69,132858,1,1,1
U1111,cash,Mexican,22.143078,-100.908523,TRUE,casual drinker,formal,friends,car owner,single,independent,1991,none,hard-worker,Catholic,student,white,69,medium,1.69,132854,2,2,2
U1111,cash,Mexican,22.143078,-100.908523,TRUE,casual drinker,formal,friends,car owner,single,independent,1991,none,hard-worker,Catholic,student,white,69,medium,1.69,132877,1,1,1
U1111,cash,Mexican,22.143078,-100.908523,TRUE,casual drinker,formal,friends,car owner,single,independent,1991,none,hard-worker,Catholic,student,white,69,medium,1.69,132851,2,1,0
U1111,cash,Mexican,22.143078,-100.908523,TRUE,casual drinker,formal,friends,car owner,single,independent,1991,none,hard-worker,Catholic,student,white,69,medium,1.69,135108,2,1,0
U1111,cash,Mexican,22.143078,-100.908523,TRUE,casual drinker,formal,friends,car owner,single,independent,1991,none,hard-worker,Catholic,student,white,69,medium,1.69,132869,0,0,0
U1111,cash,Mexican,22.143078,-100.908523,TRUE,casual drinker,formal,friends,car owner,single,independent,1991,none,hard-worker,Catholic,student,white,69,medium,1.69,132870,0,0,0
U1111,cash,Mexican,22.143078,-100.908523,TRUE,casual drinker,formal,friends,car owner,single,independent,1991,none,hard-worker,Catholic,student,white,69,medium,1.69,132847,0,0,0
U1111,cash,Mexican,22.143078,-100.908523,TRUE,casual drinker,formal,friends,car owner,single,independent,1991,none,hard-worker,Catholic,student,white,69,medium,1.69,135082,1,0,0
U1112,cash,Mexican,22.143078,-100.908523,TRUE,casual drinker,formal,friends,car owner,single,independent,1991,none,hard-worker,Catholic,student,white,69,medium,1.69,135047,0,0,0
U1112,cash,Mexican,22.143078,-100.908523,TRUE,casual drinker,formal,friends,car owner,single,independent,1991,none,hard-worker,Catholic,student,white,69,medium,1.69,135026,1,1,1
U1112,cash,Mexican,22.143078,-100.908523,TRUE,casual drinker,formal,friends,car owner,single,independent,1991,none,hard-worker,Catholic,student,white,69,medium,1.69,135064,0,1,1
