placeID,parking_lot,Rpayment,hours,days,Rcuisine,alcohol,smoking_area,dress_code,accessibility,price,Rambience,franchise,area,other_services,userID,rating,food_rating,service_rating
135014,none,cash,00:00-00:00,Sat,,,,,,,,,,,,,,
135014,none,cash,00:00-00:00,Sun,,,,,,,,,,,,,,
135015,none,cash,00:00-00:00,Mon;Tue;Wed;Thu;Fri,,,,,,,,,,,,,,
135015,none,cash,00:00-00:00,Sat,,,,,,,,,,,,,,
135015,none,cash,00:00-00:00,Sun,,,,,,,,,,,,,,
135016,none,cash,00:00-00:00,Mon;Tue;Wed;Thu;Fri,,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1030,0.0,0.0,0.0
135016,none,cash,00:00-00:00,Mon;Tue;Wed;Thu;Fri,,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1072,1.0,2.0,2.0
135016,none,cash,00:00-00:00,Mon;Tue;Wed;Thu;Fri,,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1117,2.0,2.0,1.0
135016,none,cash,00:00-00:00,Sat,,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1030,0.0,0.0,0.0
135016,none,cash,00:00-00:00,Sat,,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1072,1.0,2.0,2.0
135016,none,cash,00:00-00:00,Sat,,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1117,2.0,2.0,1.0
135016,none,cash,00:00-00:00,Sun,,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1030,0.0,0.0,0.0
135016,none,cash,00:00-00:00,Sun,,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1072,1.0,2.0,2.0
135016,none,cash,00:00-00:00,Sun,,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1117,2.0,2.0,1.0
135017,none,cash,00:00-00:00,Mon;Tue;Wed;Thu;Fri,,,,,,,,,,,,,,
135017,none,cash,00:00-00:00,Sat,,,,,,,,,,,,,,
135017,none,cash,00:00-00:00,Sun,,,,,,,,,,,,,,
135018,yes,cash,00:00-00:00,Mon;Tue;Wed;Thu;Fri,Mexican,Full_Bar,permitted,informal,completely,medium,familiar,f,open,variety,U1030,2.0,2.0,2.0
135018,yes,cash,00:00-00:00,Mon;Tue;Wed;Thu;Fri,Mexican,Full_Bar,permitted,informal,completely,medium,familiar,f,open,variety,U1012,2.0,2.0,2.0
135018,yes,cash,00:00-00:00,Mon;Tue;Wed;Thu;Fri,Mexican,Full_Bar,permitted,informal,completely,medium,familiar,f,open,variety,U1117,1.0,1.0,1.0
135018,yes,cash,00:00-00:00,Mon;Tue;Wed;Thu;Fri,Mexican,Full_Bar,permitted,informal,completely,medium,familiar,f,open,variety,U1035,1.0,2.0,1.0
135018,yes,cash,00:00-00:00,Sat,Mexican,Full_Bar,permitted,informal,completely,medium,familiar,f,open,variety,U1030,2.0,2.0,2.0
135018,yes,cash,00:00-00:00,Sat,Mexican,Full_Bar,permitted,informal,completely,medium,familiar,f,open,variety,U1012,2.0,2.0,2.0
135018,yes,cash,00:00-00:00,Sat,Mexican,Full_Bar,permitted,informal,completely,medium,familiar,f,open,variety,U1117,1.0,1.0,1.0
135018,yes,cash,00:00-00:00,Sat,Mexican,Full_Bar,permitted,informal,completely,medium,familiar,f,open,variety,U1035,1.0,2.0,1.0
135018,yes,cash,00:00-00:00,Sun,Mexican,Full_Bar,permitted,informal,completely,medium,familiar,f,open,variety,U1030,2.0,2.0,2.0
135018,yes,cash,00:00-00:00,Sun,Mexican,Full_Bar,permitted,informal,completely,medium,familiar,f,open,variety,U1012,2.0,2.0,2.0
135018,yes,cash,00:00-00:00,Sun,Mexican,Full_Bar,permitted,informal,completely,medium,familiar,f,open,variety,U1117,1.0,1.0,1.0
135018,yes,cash,00:00-00:00,Sun,Mexican,Full_Bar,permitted,informal,completely,medium,familiar,f,open,variety,U1035,1.0,2.0,1.0
135018,yes,VISA,00:00-00:00,Mon;Tue;Wed;Thu;Fri,Mexican,Full_Bar,permitted,informal,completely,medium,familiar,f,open,variety,U1030,2.0,2.0,2.0
135018,yes,VISA,00:00-00:00,Mon;Tue;Wed;Thu;Fri,Mexican,Full_Bar,permitted,informal,completely,medium,familiar,f,open,variety,U1012,2.0,2.0,2.0
135018,yes,VISA,00:00-00:00,Mon;Tue;Wed;Thu;Fri,Mexican,Full_Bar,permitted,informal,completely,medium,familiar,f,open,variety,U1117,1.0,1.0,1.0
135018,yes,VISA,00:00-00:00,Mon;Tue;Wed;Thu;Fri,Mexican,Full_Bar,permitted,informal,completely,medium,familiar,f,open,variety,U1035,1.0,2.0,1.0
135018,yes,VISA,00:00-00:00,Sat,Mexican,Full_Bar,permitted,informal,completely,medium,familiar,f,open,variety,U1030,2.0,2.0,2.0
135018,yes,VISA,00:00-00:00,Sat,Mexican,Full_Bar,permitted,informal,completely,medium,familiar,f,open,variety,U1012,2.0,2.0,2.0
135018,yes,VISA,00:00-00:00,Sat,Mexican,Full_Bar,permitted,informal,completely,medium,familiar,f,open,variety,U1117,1.0,1.0,1.0
135018,yes,VISA,00:00-00:00,Sat,Mexican,Full_Bar,permitted,informal,completely,medium,familiar,f,open,variety,U1035,1.0,2.0,1.0
135018,yes,VISA,00:00-00:00,Sun,Mexican,Full_Bar,permitted,informal,completely,medium,familiar,f,open,variety,U1030,2.0,2.0,2.0
135018,yes,VISA,00:00-00:00,Sun,Mexican,Full_Bar,permitted,informal,completely,medium,familiar,f,open,variety,U1012,2.0,2.0,2.0
135018,yes,VISA,00:00-00:00,Sun,Mexican,Full_Bar,permitted,informal,completely,medium,familiar,f,open,variety,U1117,1.0,1.0,1.0
135018,yes,VISA,00:00-00:00,Sun,Mexican,Full_Bar,permitted,informal,completely,medium,familiar,f,open,variety,U1035,1.0,2.0,1.0
135018,yes,MasterCard-Eurocard,00:00-00:00,Mon;Tue;Wed;Thu;Fri,Mexican,Full_Bar,permitted,informal,completely,medium,familiar,f,open,variety,U1030,2.0,2.0,2.0
135018,yes,MasterCard-Eurocard,00:00-00:00,Mon;Tue;Wed;Thu;Fri,Mexican,Full_Bar,permitted,informal,completely,medium,familiar,f,open,variety,U1012,2.0,2.0,2.0
135018,yes,MasterCard-Eurocard,00:00-00:00,Mon;Tue;Wed;Thu;Fri,Mexican,Full_Bar,permitted,informal,completely,medium,familiar,f,open,variety,U1117,1.0,1.0,1.0
135018,yes,MasterCard-Eurocard,00:00-00:00,Mon;Tue;Wed;Thu;Fri,Mexican,Full_Bar,permitted,informal,completely,medium,familiar,f,open,variety,U1035,1.0,2.0,1.0
135018,yes,MasterCard-Eurocard,00:00-00:00,Sat,Mexican,Full_Bar,permitted,informal,completely,medium,familiar,f,open,variety,U1030,2.0,2.0,2.0
135018,yes,MasterCard-Eurocard,00:00-00:00,Sat,Mexican,Full_Bar,permitted,informal,completely,medium,familiar,f,open,variety,U1012,2.0,2.0,2.0
135018,yes,MasterCard-Eurocard,00:00-00:00,Sat,Mexican,Full_Bar,permitted,informal,completely,medium,familiar,f,open,variety,U1117,1.0,1.0,1.0
135018,yes,MasterCard-Eurocard,00:00-00:00,Sat,Mexican,Full_Bar,permitted,informal,completely,medium,familiar,f,open,variety,U1035,1.0,2.0,1.0
135018,yes,MasterCard-Eurocard,00:00-00:00,Sun,Mexican,Full_Bar,permitted,informal,completely,medium,familiar,f,open,variety,U1030,2.0,2.0,2.0
135018,yes,MasterCard-Eurocard,00:00-00:00,Sun,Mexican,Full_Bar,permitted,informal,completely,medium,familiar,f,open,variety,U1012,2.0,2.0,2.0
135018,yes,MasterCard-Eurocard,00:00-00:00,Sun,Mexican,Full_Bar,permitted,informal,completely,medium,familiar,f,open,variety,U1117,1.0,1.0,1.0
135018,yes,MasterCard-Eurocard,00:00-00:00,Sun,Mexican,Full_Bar,permitted,informal,completely,medium,familiar,f,open,variety,U1035,1.0,2.0,1.0
135018,yes,bank_debit_cards,00:00-00:00,Mon;Tue;Wed;Thu;Fri,Mexican,Full_Bar,permitted,informal,completely,medium,familiar,f,open,variety,U1030,2.0,2.0,2.0
135018,yes,bank_debit_cards,00:00-00:00,Mon;Tue;Wed;Thu;Fri,Mexican,Full_Bar,permitted,informal,completely,medium,familiar,f,open,variety,U1012,2.0,2.0,2.0
135018,yes,bank_debit_cards,00:00-00:00,Mon;Tue;Wed;Thu;Fri,Mexican,Full_Bar,permitted,informal,completely,medium,familiar,f,open,variety,U1117,1.0,1.0,1.0
135018,yes,bank_debit_cards,00:00-00:00,Mon;Tue;Wed;Thu;Fri,Mexican,Full_Bar,permitted,informal,completely,medium,familiar,f,open,variety,U1035,1.0,2.0,1.0
135018,yes,bank_debit_cards,00:00-00:00,Sat,Mexican,Full_Bar,permitted,informal,completely,medium,familiar,f,open,variety,U1030,2.0,2.0,2.0
135018,yes,bank_debit_cards,00:00-00:00,Sat,Mexican,Full_Bar,permitted,informal,completely,medium,familiar,f,open,variety,U1012,2.0,2.0,2.0
135018,yes,bank_debit_cards,00:00-00:00,Sat,Mexican,Full_Bar,permitted,informal,completely,medium,familiar,f,open,variety,U1117,1.0,1.0,1.0
135018,yes,bank_debit_cards,00:00-00:00,Sat,Mexican,Full_Bar,permitted,informal,completely,medium,familiar,f,open,variety,U1035,1.0,2.0,1.0
135018,yes,bank_debit_cards,00:00-00:00,Sun,Mexican,Full_Bar,permitted,informal,completely,medium,familiar,f,open,variety,U1030,2.0,2.0,2.0
135018,yes,bank_debit_cards,00:00-00:00,Sun,Mexican,Full_Bar,permitted,informal,completely,medium,familiar,f,open,variety,U1012,2.0,2.0,2.0
135018,yes,bank_debit_cards,00:00-00:00,Sun,Mexican,Full_Bar,permitted,informal,completely,medium,familiar,f,open,variety,U1117,1.0,1.0,1.0
135018,yes,bank_debit_cards,00:00-00:00,Sun,Mexican,Full_Bar,permitted,informal,completely,medium,familiar,f,open,variety,U1035,1.0,2.0,1.0
135019,none,,00:00-00:00,Mon;Tue;Wed;Thu;Fri,Bar,No_Alcohol_Served,none,informal,completely,low,familiar,f,closed,none,U1093,2.0,2.0,2.0
135019,none,,00:00-00:00,Mon;Tue;Wed;Thu;Fri,Bar,No_Alcohol_Served,none,informal,completely,low,familiar,f,closed,none,U1030,0.0,0.0,0.0
135019,none,,00:00-00:00,Mon;Tue;Wed;Thu;Fri,Bar,No_Alcohol_Served,none,informal,completely,low,familiar,f,closed,none,U1066,2.0,1.0,0.0
135019,none,,00:00-00:00,Mon;Tue;Wed;Thu;Fri,Bar,No_Alcohol_Served,none,informal,completely,low,familiar,f,closed,none,U1133,1.0,2.0,0.0
135019,none,,00:00-00:00,Mon;Tue;Wed;Thu;Fri,Bar,No_Alcohol_Served,none,informal,completely,low,familiar,f,closed,none,U1040,1.0,2.0,1.0
135019,none,,00:00-00:00,Mon;Tue;Wed;Thu;Fri,Bar,No_Alcohol_Served,none,informal,completely,low,familiar,f,closed,none,U1121,2.0,2.0,2.0
135019,none,,00:00-00:00,Sat,Bar,No_Alcohol_Served,none,informal,completely,low,familiar,f,closed,none,U1093,2.0,2.0,2.0
135019,none,,00:00-00:00,Sat,Bar,No_Alcohol_Served,none,informal,completely,low,familiar,f,closed,none,U1030,0.0,0.0,0.0
135019,none,,00:00-00:00,Sat,Bar,No_Alcohol_Served,none,informal,completely,low,familiar,f,closed,none,U1066,2.0,1.0,0.0
135019,none,,00:00-00:00,Sat,Bar,No_Alcohol_Served,none,informal,completely,low,familiar,f,closed,none,U1133,1.0,2.0,0.0
135019,none,,00:00-00:00,Sat,Bar,No_Alcohol_Served,none,informal,completely,low,familiar,f,closed,none,U1040,1.0,2.0,1.0
135019,none,,00:00-00:00,Sat,Bar,No_Alcohol_Served,none,informal,completely,low,familiar,f,closed,none,U1121,2.0,2.0,2.0
135019,none,,00:00-00:00,Sun,Bar,No_Alcohol_Served,none,informal,completely,low,familiar,f,closed,none,U1093,2.0,2.0,2.0
135019,none,,00:00-00:00,Sun,Bar,No_Alcohol_Served,none,informal,completely,low,familiar,f,closed,none,U1030,0.0,0.0,0.0
135019,none,,00:00-00:00,Sun,Bar,No_Alcohol_Served,none,informal,completely,low,familiar,f,closed,none,U1066,2.0,1.0,0.0
135019,none,,00:00-00:00,Sun,Bar,No_Alcohol_Served,none,informal,completely,low,familiar,f,closed,none,U1133,1.0,2.0,0.0
135019,none,,00:00-00:00,Sun,Bar,No_Alcohol_Served,none,informal,completely,low,familiar,f,closed,none,U1040,1.0,2.0,1.0
135019,none,,00:00-00:00,Sun,Bar,No_Alcohol_Served,none,informal,completely,low,familiar,f,closed,none,U1121,2.0,2.0,2.0
135020,yes,,08:00-21:00,Mon;Tue;Wed;Thu;Fri,Bar,,,,,,,,,,,,,
135020,yes,,08:00-21:00,Mon;Tue;Wed;Thu;Fri,Mexican,,,,,,,,,,,,,
135020,yes,,08:00-21:00,Sat,Bar,,,,,,,,,,,,,
135020,yes,,08:00-21:00,Sat,Mexican,,,,,,,,,,,,,
135020,yes,,08:00-21:00,Sun,Bar,,,,,,,,,,,,,
135020,yes,,08:00-21:00,Sun,Mexican,,,,,,,,,,,,,
135021,public,cash,00:00-23:30,Mon;Tue;Wed;Thu;Fri,Fast_Food,No_Alcohol_Served,not permitted,informal,no_accessibility,low,familiar,t,closed,none,U1127,2.0,1.0,1.0
135021,public,cash,00:00-23:30,Mon;Tue;Wed;Thu;Fri,Fast_Food,No_Alcohol_Served,not permitted,informal,no_accessibility,low,familiar,t,closed,none,U1100,2.0,1.0,0.0
135021,public,cash,00:00-23:30,Mon;Tue;Wed;Thu;Fri,Fast_Food,No_Alcohol_Served,not permitted,informal,no_accessibility,low,familiar,t,closed,none,U1133,2.0,2.0,2.0
135021,public,cash,00:00-23:30,Mon;Tue;Wed;Thu;Fri,Fast_Food,No_Alcohol_Served,not permitted,informal,no_accessibility,low,familiar,t,closed,none,U1118,2.0,0.0,0.0
135021,public,cash,00:00-23:30,Mon;Tue;Wed;Thu;Fri,Fast_Food,No_Alcohol_Served,not permitted,informal,no_accessibility,low,familiar,t,closed,none,U1119,0.0,0.0,0.0
135021,public,cash,00:00-23:30,Mon;Tue;Wed;Thu;Fri,Fast_Food,No_Alcohol_Served,not permitted,informal,no_accessibility,low,familiar,t,closed,none,U1121,0.0,0.0,0.0
135021,public,cash,00:00-23:30,Mon;Tue;Wed;Thu;Fri,Fast_Food,No_Alcohol_Served,not permitted,informal,no_accessibility,low,familiar,t,closed,none,U1110,1.0,2.0,1.0
135021,public,cash,00:00-23:30,Mon;Tue;Wed;Thu;Fri,Fast_Food,No_Alcohol_Served,not permitted,informal,no_accessibility,low,familiar,t,closed,none,U1042,1.0,2.0,0.0
135021,public,cash,00:00-23:30,Mon;Tue;Wed;Thu;Fri,Fast_Food,No_Alcohol_Served,not permitted,informal,no_accessibility,low,familiar,t,closed,none,U1041,2.0,2.0,2.0
135021,public,cash,00:00-23:30,Sat,Fast_Food,No_Alcohol_Served,not permitted,informal,no_accessibility,low,familiar,t,closed,none,U1127,2.0,1.0,1.0
135021,public,cash,00:00-23:30,Sat,Fast_Food,No_Alcohol_Served,not permitted,informal,no_accessibility,low,familiar,t,closed,none,U1100,2.0,1.0,0.0
135021,public,cash,00:00-23:30,Sat,Fast_Food,No_Alcohol_Served,not permitted,informal,no_accessibility,low,familiar,t,closed,none,U1133,2.0,2.0,2.0
135021,public,cash,00:00-23:30,Sat,Fast_Food,No_Alcohol_Served,not permitted,informal,no_accessibility,low,familiar,t,closed,none,U1118,2.0,0.0,0.0
135021,public,cash,00:00-23:30,Sat,Fast_Food,No_Alcohol_Served,not permitted,informal,no_accessibility,low,familiar,t,closed,none,U1119,0.0,0.0,0.0
135021,public,cash,00:00-23:30,Sat,Fast_Food,No_Alcohol_Served,not permitted,informal,no_accessibility,low,familiar,t,closed,none,U1121,0.0,0.0,0.0
135021,public,cash,00:00-23:30,Sat,Fast_Food,No_Alcohol_Served,not permitted,informal,no_accessibility,low,familiar,t,closed,none,U1110,1.0,2.0,1.0
135021,public,cash,00:00-23:30,Sat,Fast_Food,No_Alcohol_Served,not permitted,informal,no_accessibility,low,familiar,t,closed,none,U1042,1.0,2.0,0.0
135021,public,cash,00:00-23:30,Sat,Fast_Food,No_Alcohol_Served,not permitted,informal,no_accessibility,low,familiar,t,closed,none,U1041,2.0,2.0,2.0
135021,public,cash,00:00-23:30,Sun,Fast_Food,No_Alcohol_Served,not permitted,informal,no_accessibility,low,familiar,t,closed,none,U1127,2.0,1.0,1.0
135021,public,cash,00:00-23:30,Sun,Fast_Food,No_Alcohol_Served,not permitted,informal,no_accessibility,low,familiar,t,closed,none,U1100,2.0,1.0,0.0
135021,public,cash,00:00-23:30,Sun,Fast_Food,No_Alcohol_Served,not permitted,informal,no_accessibility,low,familiar,t,closed,none,U1133,2.0,2.0,2.0
135021,public,cash,00:00-23:30,Sun,Fast_Food,No_Alcohol_Served,not permitted,informal,no_accessibility,low,familiar,t,closed,none,U1118,2.0,0.0,0.0
135021,public,cash,00:00-23:30,Sun,Fast_Food,No_Alcohol_Served,not permitted,informal,no_accessibility,low,familiar,t,closed,none,U1119,0.0,0.0,0.0
135021,public,cash,00:00-23:30,Sun,Fast_Food,No_Alcohol_Served,not permitted,informal,no_accessibility,low,familiar,t,closed,none,U1121,0.0,0.0,0.0
135021,public,cash,00:00-23:30,Sun,Fast_Food,No_Alcohol_Served,not permitted,informal,no_accessibility,low,familiar,t,closed,none,U1110,1.0,2.0,1.0
135021,public,cash,00:00-23:30,Sun,Fast_Food,No_Alcohol_Served,not permitted,informal,no_accessibility,low,familiar,t,closed,none,U1042,1.0,2.0,0.0
135021,public,cash,00:00-23:30,Sun,Fast_Food,No_Alcohol_Served,not permitted,informal,no_accessibility,low,familiar,t,closed,none,U1041,2.0,2.0,2.0
135022,none,cash,00:00-00:00,Mon;Tue;Wed;Thu;Fri,Mexican,,,,,,,,,,,,,
135022,none,cash,00:00-00:00,Sat,Mexican,,,,,,,,,,,,,
135022,none,cash,00:00-00:00,Sun,Mexican,,,,,,,,,,,,,
135023,none,cash,00:00-00:00,Mon;Tue;Wed;Thu;Fri,,,,,,,,,,,,,,
135023,none,cash,00:00-00:00,Sat,,,,,,,,,,,,,,
135023,none,cash,00:00-00:00,Sun,,,,,,,,,,,,,,
135024,yes,cash,00:00-00:00,Mon;Tue;Wed;Thu;Fri,,,,,,,,,,,,,,
135024,yes,cash,00:00-00:00,Sat,,,,,,,,,,,,,,
135024,yes,cash,00:00-00:00,Sun,,,,,,,,,,,,,,
135024,yes,VISA,00:00-00:00,Mon;Tue;Wed;Thu;Fri,,,,,,,,,,,,,,
135024,yes,VISA,00:00-00:00,Sat,,,,,,,,,,,,,,
135024,yes,VISA,00:00-00:00,Sun,,,,,,,,,,,,,,
135024,yes,MasterCard-Eurocard,00:00-00:00,Mon;Tue;Wed;Thu;Fri,,,,,,,,,,,,,,
135024,yes,MasterCard-Eurocard,00:00-00:00,Sat,,,,,,,,,,,,,,
135024,yes,MasterCard-Eurocard,00:00-00:00,Sun,,,,,,,,,,,,,,
135024,yes,American_Express,00:00-00:00,Mon;Tue;Wed;Thu;Fri,,,,,,,,,,,,,,
135024,yes,American_Express,00:00-00:00,Sat,,,,,,,,,,,,,,
135024,yes,American_Express,00:00-00:00,Sun,,,,,,,,,,,,,,
135025,none,cash,18:00-23:30,Mon;Tue;Wed;Thu;Fri,Mexican,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1055,2.0,2.0,2.0
135025,none,cash,18:00-23:30,Mon;Tue;Wed;Thu;Fri,Mexican,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1053,2.0,1.0,2.0
135025,none,cash,18:00-23:30,Mon;Tue;Wed;Thu;Fri,Mexican,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1018,1.0,1.0,1.0
135025,none,cash,18:00-23:30,Mon;Tue;Wed;Thu;Fri,Mexican,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1022,0.0,0.0,0.0
135025,none,cash,18:00-23:30,Mon;Tue;Wed;Thu;Fri,Mexican,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1116,2.0,2.0,2.0
135025,none,cash,18:00-23:30,Mon;Tue;Wed;Thu;Fri,Mexican,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1132,1.0,1.0,2.0
135025,none,cash,18:00-23:30,Mon;Tue;Wed;Thu;Fri,Mexican,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1036,2.0,2.0,2.0
135025,none,cash,18:00-23:30,Mon;Tue;Wed;Thu;Fri,Mexican,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1071,2.0,2.0,2.0
135025,none,cash,18:00-23:30,Mon;Tue;Wed;Thu;Fri,Mexican,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1104,2.0,1.0,1.0
135025,none,cash,18:00-23:30,Mon;Tue;Wed;Thu;Fri,Mexican,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1007,1.0,1.0,1.0
135025,none,cash,18:00-23:30,Mon;Tue;Wed;Thu;Fri,Mexican,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1054,2.0,2.0,2.0
135025,none,cash,18:00-23:30,Mon;Tue;Wed;Thu;Fri,Mexican,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1001,2.0,2.0,2.0
135025,none,cash,18:00-23:30,Mon;Tue;Wed;Thu;Fri,Mexican,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1092,2.0,1.0,1.0
135025,none,cash,18:00-23:30,Mon;Tue;Wed;Thu;Fri,Mexican,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1090,2.0,2.0,2.0
135025,none,cash,18:00-23:30,Mon;Tue;Wed;Thu;Fri,Mexican,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1096,2.0,2.0,2.0
135025,none,cash,14:00-23:30,Sat,Mexican,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1055,2.0,2.0,2.0
135025,none,cash,14:00-23:30,Sat,Mexican,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1053,2.0,1.0,2.0
135025,none,cash,14:00-23:30,Sat,Mexican,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1018,1.0,1.0,1.0
135025,none,cash,14:00-23:30,Sat,Mexican,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1022,0.0,0.0,0.0
135025,none,cash,14:00-23:30,Sat,Mexican,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1116,2.0,2.0,2.0
135025,none,cash,14:00-23:30,Sat,Mexican,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1132,1.0,1.0,2.0
135025,none,cash,14:00-23:30,Sat,Mexican,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1036,2.0,2.0,2.0
135025,none,cash,14:00-23:30,Sat,Mexican,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1071,2.0,2.0,2.0
135025,none,cash,14:00-23:30,Sat,Mexican,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1104,2.0,1.0,1.0
135025,none,cash,14:00-23:30,Sat,Mexican,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1007,1.0,1.0,1.0
135025,none,cash,14:00-23:30,Sat,Mexican,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1054,2.0,2.0,2.0
135025,none,cash,14:00-23:30,Sat,Mexican,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1001,2.0,2.0,2.0
135025,none,cash,14:00-23:30,Sat,Mexican,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1092,2.0,1.0,1.0
135025,none,cash,14:00-23:30,Sat,Mexican,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1090,2.0,2.0,2.0
135025,none,cash,14:00-23:30,Sat,Mexican,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1096,2.0,2.0,2.0
135025,none,cash,00:00-00:00,Sun,Mexican,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1055,2.0,2.0,2.0
135025,none,cash,00:00-00:00,Sun,Mexican,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1053,2.0,1.0,2.0
135025,none,cash,00:00-00:00,Sun,Mexican,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1018,1.0,1.0,1.0
135025,none,cash,00:00-00:00,Sun,Mexican,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1022,0.0,0.0,0.0
135025,none,cash,00:00-00:00,Sun,Mexican,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1116,2.0,2.0,2.0
135025,none,cash,00:00-00:00,Sun,Mexican,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1132,1.0,1.0,2.0
135025,none,cash,00:00-00:00,Sun,Mexican,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1036,2.0,2.0,2.0
135025,none,cash,00:00-00:00,Sun,Mexican,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1071,2.0,2.0,2.0
135025,none,cash,00:00-00:00,Sun,Mexican,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1104,2.0,1.0,1.0
135025,none,cash,00:00-00:00,Sun,Mexican,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1007,1.0,1.0,1.0
135025,none,cash,00:00-00:00,Sun,Mexican,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1054,2.0,2.0,2.0
135025,none,cash,00:00-00:00,Sun,Mexican,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1001,2.0,2.0,2.0
135025,none,cash,00:00-00:00,Sun,Mexican,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1092,2.0,1.0,1.0
135025,none,cash,00:00-00:00,Sun,Mexican,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1090,2.0,2.0,2.0
135025,none,cash,00:00-00:00,Sun,Mexican,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1096,2.0,2.0,2.0
135025,none,VISA,18:00-23:30,Mon;Tue;Wed;Thu;Fri,Mexican,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1055,2.0,2.0,2.0
135025,none,VISA,18:00-23:30,Mon;Tue;Wed;Thu;Fri,Mexican,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1053,2.0,1.0,2.0
135025,none,VISA,18:00-23:30,Mon;Tue;Wed;Thu;Fri,Mexican,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1018,1.0,1.0,1.0
135025,none,VISA,18:00-23:30,Mon;Tue;Wed;Thu;Fri,Mexican,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed,none,U1022,0.0,0.0,0.0
