placeID,hours,days
132654,00:00-23:30,sun
132653,00:00-23:30,mon;tue;wed;thu;fri
132653,00:00-23:30,sat
132653,00:00-23:30,sun
132652,00:00-23:30,mon;tue;wed;thu;fri
132652,00:00-23:30,sat
132652,00:00-23:30,sun
132651,00:00-23:30,mon;tue;wed;thu;fri
132651,00:00-23:30,sat
132651,00:00-23:30,sun
132650,00:00-23:30,mon;tue;wed;thu;fri
132650,00:00-23:30,sat
132650,00:00-23:30,sun
132649,00:00-23:30,mon;tue;wed;thu;fri
132649,00:00-23:30,sat
132649,00:00-23:30,sun
132648,00:00-23:30,mon;tue;wed;thu;fri
132648,00:00-23:30,sat
132648,00:00-23:30,sun
132647,00:00-23:30,mon;tue;wed;thu;fri
132647,00:00-23:30,sat
132647,00:00-23:30,sun
132646,00:00-23:30,mon;tue;wed;thu;fri
132646,00:00-23:30,sat
132646,00:00-23:30,sun
132645,00:00-23:30,mon;tue;wed;thu;fri
132645,00:00-23:30,sat
132645,00:00-23:30,sun
132644,00:00-23:30,mon;tue;wed;thu;fri
132644,00:00-23:30,sat
132644,00:00-23:30,sun
132643,00:00-23:30,mon;tue;wed;thu;fri
132643,00:00-23:30,sat
132643,00:00-23:30,sun
132642,00:00-23:30,mon;tue;wed;thu;fri
132642,00:00-23:30,sat
132642,00:00-23:30,sun
132641,00:00-23:30,mon;tue;wed;thu;fri
132641,00:00-23:30,sat
132641,00:00-23:30,sun
132640,00:00-23:30,mon;tue;wed;thu;fri
132640,00:00-23:30,sat
132640,00:00-23:30,sun
132639,00:00-23:30,mon;tue;wed;thu;fri
132639,00:00-23:30,sat
132639,00:00-23:30,sun
132638,00:00-23:30,mon;tue;wed;thu;fri
132638,00:00-23:30,sat
132638,00:00-23:30,sun
132637,00:00-23:30,mon;tue;wed;thu;fri
132637,00:00-23:30,sat
132637,00:00-23:30,sun
132636,00:00-23:30,sat
132636,00:00-23:30,mon;tue;wed;thu;fri
132636,00:00-23:30,sun
132635,00:00-23:30,mon;tue;wed;thu;fri
132635,00:00-23:30,sat
132635,00:00-23:30,sun
132634,00:00-23:30,mon;tue;wed;thu;fri
132634,00:00-23:30,sat
132634,00:00-23:30,sun
132633,00:00-23:30,mon;tue;wed;thu;fri
132633,00:00-23:30,sat
132633,00:00-23:30,sun
132632,00:00-23:30,mon;tue;wed;thu;fri
132632,00:00-23:30,sat
132632,00:00-23:30,sun
132631,00:00-23:30,mon;tue;wed;thu;fri
132631,00:00-23:30,sat
132631,00:00-23:30,sun
132630,00:00-23:30,mon;tue;wed;thu;fri
132630,00:00-23:30,sat
132630,00:00-23:30,sun
132629,00:00-23:30,mon;tue;wed;thu;fri
132629,00:00-23:30,sat
132629,00:00-23:30,sun
132628,00:00-23:30,mon;tue;wed;thu;fri
132628,00:00-23:30,sat
132628,00:00-23:30,sun
132626,00:00-23:30,mon;tue;wed;thu;fri
132626,00:00-23:30,sat
132626,00:00-23:30,sun
132625,00:00-23:30,mon;tue;wed;thu;fri
132625,00:00-23:30,sat
132625,00:00-23:30,sun
132624,00:00-23:30,mon;tue;wed;thu;fri
132624,00:00-23:30,sat
132624,00:00-23:30,sun
132623,00:00-23:30,mon;tue;wed;thu;fri
132623,00:00-23:30,sat
132623,00:00-23:30,sun
132622,04:30-23:30,mon;tue;wed;thu;fri
132622,00:00-23:30,sat
132622,00:00-23:30,sun
132621,00:00-23:30,mon;tue;wed;thu;fri
132621,00:00-23:30,sat
132621,00:00-23:30,sun
132620,06:30-23:30,mon;tue;wed;thu;fri
132620,00:00-23:30,sat
132620,00:00-23:30,sun
132619,00:00-23:30,mon;tue;wed;thu;fri
132619,00:00-23:30,sat
132619,00:00-23:30,sun
132618,04:30-23:30,mon;tue;wed;thu;fri
132618,00:00-23:30,sat
132618,00:00-23:30,sun
132617,00:00-23:30,mon;tue;wed;thu;fri
132617,00:00-23:30,sat
132617,00:00-23:30,sun
132616,06:00-23:30,mon;tue;wed;thu;fri
132616,00:00-23:30,sat
132616,00:00-23:30,sun
132615,00:00-23:30,mon;tue;wed;thu;fri
132615,00:00-23:30,sat
132615,00:00-23:30,sun
132614,03:00-23:30,mon;tue;wed;thu;fri
132614,00:00-23:30,sat
132614,00:00-23:30,sun
132613,08:00-16:00,mon;tue;wed;thu;fri
132613,07:00-16:00,sat
132613,07:00-16:00,sun
132612,09:00-20:00,mon;tue;wed;thu;fri
132612,09:00-20:00,sat
132612,10:00-20:00,sun
132611,08:00-16:00,mon;tue;wed;thu;fri
132611,09:00-16:00,sat
132611,00:00-23:30,sun
132610,08:00-16:00,mon;tue;wed;thu;fri
132610,09:00-16:00,sat
132610,00:00-23:30,sun
132609,12:00-18:00,mon;tue;wed;thu;fri
132609,10:00-18:00,sat
132609,00:00-23:30,sun
132608,19:00-02:00,mon;tue;wed;thu;fri
132608,19:00-02:00,sat
132608,19:00-02:00,sun
132607,20:00-03:00,mon;tue;wed;thu;fri
132607,20:00-02:00,sat
132607,20:00-20:00,sun
132598,00:00-23:30,mon;tue;wed;thu;fri
132598,00:00-23:30,sat
132598,00:00-23:30,sun
132597,00:00-23:30,mon;tue;wed;thu;fri
132597,00:00-23:30,sat
132597,00:00-23:30,sun
132595,09:30-23:30,mon;tue;wed;thu;fri
132595,09:30-23:30,sat
132595,09:30-23:30,sun
132594,09:30-23:30,mon;tue;wed;thu;fri
132594,09:00-23:30,sat
132594,09:00-23:30,sun
132592,09:30-23:30,mon;tue;wed;thu;fri
132592,00:00-23:30,sat
132592,00:00-23:30,sun
132591,09:00-23:30,mon;tue;wed;thu;fri
132591,09:00-23:30,sat
132591,09:00-23:30,sun
132589,09:30-23:30,mon;tue;wed;thu;fri
132589,09:00-23:30,sat
132589,09:00-23:30,sun
132588,09:00-23:30,mon;tue;wed;thu;fri
132588,09:00-23:30,sat
132588,09:00-23:30,sun
132587,07:30-23:30,mon;tue;wed;thu;fri
132587,08:30-23:30,sat
132587,07:30-23:30,sun
132586,09:00-23:30,mon;tue;wed;thu;fri
132586,09:00-23:30,sat
132586,09:00-23:30,sun
132585,09:00-23:30,mon;tue;wed;thu;fri
132585,09:00-23:30,sat
132585,09:30-23:30,sun
132584,08:30-20:00,mon;tue;wed;thu;fri
132584,09:00-22:00,sat
132584,09:00-20:30,sun
132582,08:00-21:00,mon;tue;wed;thu;fri
132582,10:00-18:00,sat
132582,10:00-18:00,sun
132581,00:00-23:30,mon;tue;wed;thu;fri
132581,00:00-23:30,sat
132581,00:00-23:30,sun
132580,00:00-23:30,mon;tue;wed;thu;fri
132580,00:00-23:30,sat
132580,00:00-23:30,sun
132579,13:00-18:00,mon;tue;wed;thu;fri
132579,13:00-18:00,sat
132579,13:00-18:00,sun
132578,18:00-23:30,mon;tue;wed;thu;fri
132578,18:00-23:30,sat
132578,18:00-23:30,sun
132577,10:00-22:00,mon;tue;wed;thu;fri
132577,11:00-22:00,sat
132577,11:00-22:00,sun
132576,10:00-22:00,mon;tue;wed;thu;fri
132576,11:00-22:00,sat
132576,11:00-22:00,sun
132575,00:00-23:30,mon;tue;wed;thu;fri
132575,00:00-23:30,sat
132575,00:00-23:30,sun
132574,10:00-18:00,mon;tue;wed;thu;fri
132574,11:00-16:00,sat
132574,11:00-16:00,sun
132573,07:00-23:30,mon;tue;wed;thu;fri
132573,07:00-23:30,sat
132573,07:00-23:30,sun
132572,00:00-23:30,mon;tue;wed;thu;fri
132572,00:00-23:30,sat
132572,00:00-23:30,sun
132571,00:00-23:30,mon;tue;wed;thu;fri
132571,00:00-23:30,sat
132571,00:00-23:30,sun
132570,00:00-23:30,mon;tue;wed;thu;fri
132570,00:00-23:30,sat
132570,00:00-23:30,sun
132569,00:00-23:30,mon;tue;wed;thu;fri
132569,00:00-23:30,sat
132569,00:00-23:30,sun
132568,00:00-23:30,mon;tue;wed;thu;fri
132568,00:00-23:30,sat
132568,00:00-23:30,sun
132567,00:00-23:30,mon;tue;wed;thu;fri
132567,00:00-23:30,sat
132567,00:00-23:30,sun
132566,00:00-23:30,mon;tue;wed;thu;fri
132566,00:00-23:30,sat
132566,00:00-23:30,sun
132565,00:00-23:30,mon;tue;wed;thu;fri
132565,00:00-23:30,sat
132565,00:00-23:30,sun
132564,00:00-23:30,mon;tue;wed;thu;fri
132564,00:00-23:30,sat
132564,00:00-23:30,sun
132563,00:00-23:30,mon;tue;wed;thu;fri
132563,00:00-23:30,sat
132563,00:00-23:30,sun
132562,00:00-23:30,mon;tue;wed;thu;fri
132562,00:00-23:30,sat
132562,00:00-23:30,sun
132561,00:00-23:30,mon;tue;wed;thu;fri
132561,00:00-23:30,sat
132561,00:00-23:30,sun
132560,08:00-12:00,mon;tue;wed;thu;fri
132560,00:00-00:00,sat
132560,00:00-00:00,sun
132557,16:30-22:00;11:00-22:00;11:00-23:00;04:30-23:00,mon;tue;wed;thu;fri
132557,16:30-22:00;11:00-22:00;11:00-23:00;04:30-23:00,sun
132557,16:30-22:00;11:00-22:00;11:00-23:00;04:30-23:00,mon;tue;wed;thu;fri
132557,16:30-22:00;11:00-22:00;11:00-23:00;04:30-23:00,sat
132557,16:30-22:00;11:00-22:00;11:00-23:00;04:30-23:00,sat
132557,16:30-22:00;11:00-22:00;11:00-23:00;04:30-23:00,sun
132545,07:00-22:00,sat
132545,07:00-22:00,sun
132545,07:00-22:00,sun
132545,07:00-22:00,mon;tue;wed;thu;fri
132545,07:00-22:00,sat
132545,07:00-22:00,mon;tue;wed;thu;fri
132544,17:00-22:00,sat
132544,17:00-22:00,sun
132544,17:00-22:00,sun
132544,17:00-22:00,mon;tue;wed;thu;fri
132544,17:00-22:00,mon;tue;wed;thu;fri
132544,17:00-22:00,sat
132536,17:00-22:00,mon;tue;wed;thu;fri
132536,17:00-22:00,mon;tue;wed;thu;fri
132535,12:00-17:00;16:00-22:00,mon;tue;wed;thu;fri
132535,12:00-17:00;16:00-22:00,mon;tue;wed;thu;fri
132535,12:00-17:00;16:00-22:00,sat
132535,12:00-17:00;16:00-22:00,sat
132532,12:00-17:00,sat
132532,12:00-17:00,mon;tue;wed;thu;fri
132532,12:00-17:00,mon;tue;wed;thu;fri
132532,12:00-17:00,sat
132531,11:00-21:00,sat
132531,11:00-21:00,sun
132531,11:00-21:00,sun
132531,11:00-21:00,mon;tue;wed;thu;fri
132531,11:00-21:00,mon;tue;wed;thu;fri
132531,11:00-21:00,sat
132530,16:30-23:00,sun
132530,16:30-23:00,sun
132530,16:30-23:00,mon;tue;wed;thu;fri
132530,16:30-23:00,mon;tue;wed;thu;fri
132530,16:30-23:00,sat
132530,16:30-23:00,sat
132527,21:30-21:00,sun
132527,21:30-21:00,sun
132527,21:30-21:00,mon;tue;wed;thu;fri
132527,21:30-21:00,mon;tue;wed;thu;fri
132527,21:30-21:00,sat
132527,21:30-21:00,sat
132521,12:00-21:00,sun
132521,12:00-21:00,sun
132521,12:00-21:00,mon;tue;wed;thu;fri
132521,12:00-21:00,mon;tue;wed;thu;fri
132521,12:00-21:00,sat
132521,12:00-21:00,sat
132518,12:00-22:30,mon;tue;wed;thu;fri
132518,12:00-22:30,mon;tue;wed;thu;fri
132498,08:00-23:30,sat
132498,08:00-23:30,sun
132498,08:00-23:30,sun
132498,07:00-23:30,mon;tue;wed;thu;fri
132498,08:00-23:30,mon;tue;wed;thu;fri
132498,07:00-23:30,mon;tue;wed;thu;fri
132498,08:00-23:30,mon;tue;wed;thu;fri
132498,07:00-23:30,sat
132498,07:00-23:30,sat
132498,08:00-23:30,sat
132498,07:00-00:30,sun
132498,07:00-00:30,sun
132491,21:30-19:00,mon;tue;wed;thu;fri
132491,21:30-19:00,mon;tue;wed;thu;fri
132491,07:00-21:00,mon;tue;wed;thu;fri
132491,07:00-21:00,sat
132491,07:00-21:00,mon;tue;wed;thu;fri
132491,07:00-21:00,sat
132483,13:30-22:00,sat
132483,13:30-22:00,sun
132483,13:30-22:00,sun
132483,13:30-22:00,mon;tue;wed;thu;fri
132483,13:30-22:00,mon;tue;wed;thu;fri
132483,13:30-22:00,sat
132482,00:00-23:30,mon;tue;wed;thu;fri
132482,00:00-23:30,mon;tue;wed;thu;fri
132482,00:00-23:30,sat
132482,00:00-23:30,sat
132482,00:00-23:30,sun
132482,00:00-23:30,sun
132481,21:30-01:00,sun
132481,21:30-01:00,sun
132481,21:30-01:00,mon;tue;wed;thu;fri
132481,21:30-01:00,mon;tue;wed;thu;fri
132481,21:30-01:00,sat
132481,21:30-01:00,sat
132479,13:30-22:00,mon;tue;wed;thu;fri
132479,13:30-22:00,sat
132479,13:30-22:00,sun
132479,13:30-22:00,sun
132479,13:30-22:00,mon;tue;wed;thu;fri
132479,13:30-22:00,sat
132478,17:00-00:00,mon;tue;wed;thu;fri
132478,17:00-00:00,mon;tue;wed;thu;fri
132478,17:00-00:00,sat
132478,17:00-00:00,sat
132477,13:30-15:00;21:30-23:30,sat
132477,13:30-15:00;21:30-23:30,sun
132477,13:30-15:00;21:30-23:30,sun
132477,13:30-15:00;21:30-23:30,mon;tue;wed;thu;fri
132477,13:30-15:00;21:30-23:30,mon;tue;wed;thu;fri
132477,13:30-15:00;21:30-23:30,sat
132474,06:00-23:00,sun
132474,06:00-23:00,sun
132474,06:00-23:00,mon;tue;wed;thu;fri
132474,06:00-23:00,sat
132474,06:00-23:00,mon;tue;wed;thu;fri
132474,06:00-23:00,sat
132469,11:00-00:00,sat
132469,11:00-00:00,sat
132469,11:00-00:00,sun
132469,11:00-00:00,sun
132469,11:00-00:00,mon;tue;wed;thu;fri
132469,11:00-00:00,mon;tue;wed;thu;fri
132468,11:00-01:00,sat
132468,11:00-01:00,sun
132468,11:00-01:00,sun
132468,11:00-01:00,mon;tue;wed;thu;fri
132468,11:00-01:00,mon;tue;wed;thu;fri
132468,11:00-01:00,sat
132449,17:00-21:00,sat
132449,17:00-21:00,sun
132449,17:00-21:00,sun
132449,17:00-21:00,mon;tue;wed;thu;fri
132449,17:00-21:00,mon;tue;wed;thu;fri
132449,17:00-21:00,sat
132447,17:00-22:00,sun
132447,17:00-22:00,mon;tue;wed;thu;fri
132447,17:00-22:00,sat
132447,17:00-22:00,sat
132447,17:00-22:00,sun
132447,17:00-22:00,mon;tue;wed;thu;fri
132446,19:00-22:30,mon;tue;wed;thu;fri
132446,19:00-22:30,mon;tue;wed;thu;fri
132446,19:00-22:30,sat
132446,19:00-22:30,sat
132443,12:00-14:00;10:00-22:00,sat
132443,12:00-14:00;10:00-22:00,sat
132443,12:00-14:00;10:00-22:00,sun
132443,12:00-14:00;10:00-22:00,sun
132443,12:00-14:00;10:00-22:00,mon;tue;wed;thu;fri
132443,12:00-14:00;10:00-22:00,mon;tue;wed;thu;fri
132439,11:00-22:00,sat
132439,11:00-22:00,sun
132439,11:00-22:00,mon;tue;wed;thu;fri
132439,11:00-22:00,mon;tue;wed;thu;fri
132439,11:00-22:00,sat
132439,11:00-22:00,sun
132438,18:00-22:30,sun
132438,18:00-22:30,sun
132438,18:00-22:30,mon;tue;wed;thu;fri
132438,18:00-22:30,mon;tue;wed;thu;fri
132438,18:00-22:30,sat
132438,18:00-22:30,sat
132437,17:00-23:00,mon;tue;wed;thu;fri
132437,17:00-23:00,sat
132437,17:00-23:00,sat
132437,17:00-23:00,sun
132437,17:00-23:00,sun
132437,17:00-23:00,mon;tue;wed;thu;fri
132436,07:00-00:00,sat
132436,07:00-00:00,sat
132436,07:00-00:00,sun
132436,07:00-00:00,sun
132436,07:00-00:00,mon;tue;wed;thu;fri
132436,07:00-00:00,mon;tue;wed;thu;fri
132421,17:00-00:00,sat
132421,17:00-00:00,sat
132421,17:00-00:00,sun
132421,17:00-00:00,sun
132421,17:00-00:00,mon;tue;wed;thu;fri
132421,17:00-00:00,mon;tue;wed;thu;fri
132409,12:00-14:00,mon;tue;wed;thu;fri
132409,12:00-14:00,mon;tue;wed;thu;fri
132407,17:00-22:00,sun
132407,17:00-22:00,sun
132407,17:00-22:00,mon;tue;wed;thu;fri
132407,17:00-22:00,mon;tue;wed;thu;fri
132407,17:00-22:00,sat
132407,17:00-22:00,sat
132399,12:00-22:00,sat
132399,12:00-22:00,sun
132399,12:00-22:00,sun
132399,12:00-22:00,mon;tue;wed;thu;fri
132399,12:00-22:00,mon;tue;wed;thu;fri
132399,12:00-22:00,sat
132396,18:00-11:00,sat
132396,18:00-11:00,sun
132396,18:00-11:00,sun
132396,18:00-11:00,mon;tue;wed;thu;fri
132396,18:00-11:00,mon;tue;wed;thu;fri
132396,18:00-11:00,sat
132395,10:00-18:00,sat
132395,10:00-18:00,sun
132395,10:00-18:00,sun
132395,10:00-18:00,sat
132372,08:00-23:00;12:00,sun
132372,08:00-23:00;12:00,sun
132372,08:00-23:00;12:00,mon;tue;wed;thu;fri
132372,08:00-23:00;12:00,mon;tue;wed;thu;fri
132372,08:00-23:00;12:00,sat
132372,08:00-23:00;12:00,sat
132364,17:00-23:30,sat
132364,17:00-23:30,sun
132364,17:00-23:30,sun
132364,17:00-23:30,mon;tue;wed;thu;fri
132364,17:00-23:30,mon;tue;wed;thu;fri
132364,17:00-23:30,sat
132361,17:00-22:00,mon;tue;wed;thu;fri
132361,17:00-22:00,sat
132361,17:00-22:00,mon;tue;wed;thu;fri
132361,17:00-22:00,sat
132361,17:00-22:00,sun
132361,17:00-22:00,sun
132355,17:00-22:00;12:00,sun
132355,17:00-22:00;12:00,sun
132355,17:00-22:00;12:00,mon;tue;wed;thu;fri
132355,17:00-22:00;12:00,mon;tue;wed;thu;fri
132355,17:00-22:00;12:00,sat
132355,17:00-22:00;12:00,sat
132353,17:00-23:00,sun
132353,17:00-23:00,sun
132353,17:00-23:00,mon;tue;wed;thu;fri
132353,17:00-23:00,mon;tue;wed;thu;fri
132353,17:00-23:00,sat
132353,17:00-23:00,sat
132319,18:00-22:30,sat
132319,18:00-22:30,sun
132319,18:00-22:30,sun
132319,18:00-22:30,mon;tue;wed;thu;fri
132319,18:00-22:30,mon;tue;wed;thu;fri
132319,18:00-22:30,sat
132318,17:00-22:00,sun
132318,17:00-22:00,mon;tue;wed;thu;fri
132318,17:00-22:00,sat
132318,17:00-22:00,sun
132318,17:00-22:00,mon;tue;wed;thu;fri
132318,17:00-22:00,sat
132317,17:00-22:00,sun
132317,17:00-22:00,mon;tue;wed;thu;fri
132317,17:00-22:00,mon;tue;wed;thu;fri
132317,17:00-22:00,sat
132317,17:00-22:00,sat
132317,17:00-22:00,sun
132310,11:00-22:00,sun
132310,11:00-22:00,sat
132310,11:00-22:00,sun
132310,11:00-22:00,mon;tue;wed;thu;fri
132310,11:00-22:00,mon;tue;wed;thu;fri
132310,11:00-22:00,sat
132302,11:00-21:00,sun
132302,11:00-21:00,sun
132302,11:00-21:00,mon;tue;wed;thu;fri
132302,11:00-21:00,mon;tue;wed;thu;fri
132302,11:00-21:00,sat
132302,11:00-21:00,sat
132301,08:00-22:00,sat
132301,08:00-22:00,sun
132301,08:00-22:00,sun
132301,08:00-22:00,mon;tue;wed;thu;fri
132301,08:00-22:00,mon;tue;wed;thu;fri
132301,08:00-22:00,sat
132297,08:00-22:00,sun
132297,08:00-22:00,sun
132297,08:00-22:00,mon;tue;wed;thu;fri
132297,08:00-22:00,mon;tue;wed;thu;fri
132297,08:00-22:00,sat
132297,08:00-22:00,sat
132284,12:00-00:00,sat
132284,12:00-00:00,sat
132284,12:00-00:00,sun
132284,12:00-00:00,sun
132284,12:00-00:00,mon;tue;wed;thu;fri
132284,12:00-00:00,mon;tue;wed;thu;fri
132275,11:00-14:30;05:30-23:00;13:30-14:30,mon;tue;wed;thu;fri
132275,11:00-14:30;05:30-23:00;13:30-14:30,mon;tue;wed;thu;fri
132275,05:30-12:00;13:30-12:00;10:30-22:00,sun
132275,05:30-12:00;13:30-12:00;10:30-22:00,sun
132275,05:30-12:00;13:30-12:00;10:30-22:00,mon;tue;wed;thu;fri
132275,05:30-12:00;13:30-12:00;10:30-22:00,mon;tue;wed;thu;fri
132275,05:30-12:00;13:30-12:00;10:30-22:00,sat
132275,05:30-12:00;13:30-12:00;10:30-22:00,sat
132273,17:00-22:00,sun
132273,17:00-22:00,sun
132273,17:00-22:00,mon;tue;wed;thu;fri
132273,17:00-22:00,mon;tue;wed;thu;fri
132273,17:00-22:00,sat
132273,17:00-22:00,sat
132266,10:00-20:00,sat
132266,10:00-20:00,sun
132266,10:00-20:00,sun
132266,10:00-20:00,mon;tue;wed;thu;fri
132266,10:00-20:00,mon;tue;wed;thu;fri
132266,10:00-20:00,sat
132265,11:00-22:00,sun
132265,11:00-22:00,sun
132265,11:00-22:00,mon;tue;wed;thu;fri
132265,11:00-22:00,mon;tue;wed;thu;fri
132265,11:00-22:00,sat
132265,11:00-22:00,sat
132258,10:00-20:30;10:00-14:00,mon;tue;wed;thu;fri
132258,10:00-20:30;10:00-14:00,sat
132258,10:00-20:30;10:00-14:00,mon;tue;wed;thu;fri
132258,10:00-20:30;10:00-14:00,sat
132255,16:00-22:00;12:00-22:00,sun
132255,16:00-22:00;12:00-22:00,sun
132255,16:00-22:00;12:00-22:00,mon;tue;wed;thu;fri
132255,16:00-22:00;12:00-22:00,mon;tue;wed;thu;fri
132255,16:00-22:00;12:00-22:00,sat
132255,16:00-22:00;12:00-22:00,sat
132250,00:00-23:30,sat
132250,00:00-23:30,sun
132250,00:00-23:30,sun
132250,00:00-23:30,mon;tue;wed;thu;fri
132250,00:00-23:30,mon;tue;wed;thu;fri
132250,00:00-23:30,sat
132244,12:00-15:00;18:00-22:00,mon;tue;wed;thu;fri
132244,12:00-15:00;18:00-22:00,mon;tue;wed;thu;fri
132244,12:00-15:00;18:00-22:00,sat
132244,12:00-15:00;18:00-22:00,sat
132243,13:30-15:00;05:30-22:00,mon;tue;wed;thu;fri
132243,13:30-15:00;05:30-22:00,sat
132243,13:30-15:00;05:30-22:00,mon;tue;wed;thu;fri
132243,13:30-15:00;05:30-22:00,sat
132237,11:00-14:00;17:00-21:00;17:00-23:30;17:00-21:00,sun
132237,11:00-14:00;17:00-21:00;17:00-23:30;17:00-21:00,sun
132237,11:00-14:00;17:00-21:00;17:00-23:30;17:00-21:00,sat
132237,11:00-14:00;17:00-21:00;17:00-23:30;17:00-21:00,sat
132237,11:00-14:00;17:00-21:00;17:00-23:30;17:00-21:00,mon;tue;wed;thu;fri
132237,11:00-14:00;17:00-21:00;17:00-23:30;17:00-21:00,mon;tue;wed;thu;fri
132231,17:00-22:00,mon;tue;wed;thu;fri
132231,17:00-22:00,sat
132231,17:00-22:00,sat
132231,17:00-22:00,sun
132231,17:00-22:00,sun
132231,17:00-22:00,mon;tue;wed;thu;fri
132229,00:00-23:30,sun
132229,00:00-23:30,mon;tue;wed;thu;fri
132229,00:00-23:30,mon;tue;wed;thu;fri
132229,00:00-23:30,sat
132229,00:00-23:30,sat
132229,00:00-23:30,sun
132226,11:00-21:00,sun
132226,11:00-21:00,sat
132226,11:00-21:00,sun
132226,11:00-21:00,mon;tue;wed;thu;fri
132226,11:00-21:00,mon;tue;wed;thu;fri
132226,11:00-21:00,sat
132221,10:30-14:30;05:30-22:00;05:30-23:00;10:30-14:30,mon;tue;wed;thu;fri
132221,10:30-14:30;05:30-22:00;05:30-23:00;10:30-14:30,mon;tue;wed;thu;fri
132221,10:30-14:30;05:30-22:00;05:30-23:00;10:30-14:30,sat
132221,10:30-14:30;05:30-22:00;05:30-23:00;10:30-14:30,sat
132220,21:30-23:00,mon;tue;wed;thu;fri
132220,21:30-23:00,mon;tue;wed;thu;fri
132220,21:30-23:00,sat
132220,21:30-23:00,sat
132216,11:00-00:00,sat
132216,11:00-00:00,sat
132216,11:00-00:00,sun
132216,11:00-00:00,sun
132216,11:00-00:00,mon;tue;wed;thu;fri
132216,11:00-00:00,mon;tue;wed;thu;fri
132207,12:30-16:30;16:00-22:00,sat
132207,12:30-16:30;16:00-22:00,sun
132207,12:30-16:30;16:00-22:00,sun
132207,12:30-16:30;16:00-22:00,mon;tue;wed;thu;fri
132207,12:30-16:30;16:00-22:00,mon;tue;wed;thu;fri
132207,12:30-16:30;16:00-22:00,sat
132206,16:30-22:30,sun
132206,16:30-22:30,sun
132206,16:30-22:30,mon;tue;wed;thu;fri
132206,16:30-22:30,mon;tue;wed;thu;fri
132206,16:30-22:30,sat
132206,16:30-22:30,sat
132204,08:00-21:00,sat
132204,08:00-21:00,sun
132204,08:00-21:00,sun
132204,08:00-21:00,mon;tue;wed;thu;fri
132204,08:00-21:00,mon;tue;wed;thu;fri
132204,08:00-21:00,sat
132187,10:00-00:00;;17:00-23:30,sat
132187,10:00-00:00;;17:00-23:30,sun
132187,10:00-00:00;;17:00-23:30,mon;tue;wed;thu;fri
132187,10:00-00:00;;17:00-23:30,mon;tue;wed;thu;fri
132187,10:00-00:00;;17:00-23:30,sun
132187,10:00-00:00;;17:00-23:30,sat
132186,10:00-14:00,sat
132186,10:00-14:00,sun
132186,10:00-14:00,sun
132186,10:00-14:00,sat
132165,21:30-22:00,mon;tue;wed;thu;fri
132165,21:30-22:00,mon;tue;wed;thu;fri
132165,21:30-22:00,sat
132165,21:30-22:00,sat
132165,21:30-22:00,sun
132165,21:30-22:00,sun
132164,17:00-21:00,sat
132164,17:00-21:00,sun
132164,17:00-21:00,sun
132164,17:00-21:00,mon;tue;wed;thu;fri
132164,17:00-21:00,mon;tue;wed;thu;fri
132164,17:00-21:00,sat
132163,16:00-21:00,sat
132163,16:00-21:00,sun
132163,16:00-21:00,sun
132163,16:00-21:00,mon;tue;wed;thu;fri
132163,16:00-21:00,mon;tue;wed;thu;fri
132163,16:00-21:00,sat
132161,20:30-21:00,sun
132161,20:30-21:00,sun
132161,20:30-21:00,mon;tue;wed;thu;fri
132161,20:30-21:00,mon;tue;wed;thu;fri
132161,20:30-21:00,sat
132161,20:30-21:00,sat
132160,10:00-21:00,sun
132160,10:00-21:00,sun
132160,10:00-21:00,mon;tue;wed;thu;fri
132160,10:00-21:00,mon;tue;wed;thu;fri
132160,10:00-21:00,sat
132160,10:00-21:00,sat
132159,12:00-21:00,sun
132159,12:00-21:00,sun
132159,12:00-21:00,mon;tue;wed;thu;fri
132159,12:00-21:00,mon;tue;wed;thu;fri
132159,12:00-21:00,sat
132159,12:00-21:00,sat
132157,21:30-13:00,mon;tue;wed;thu;fri
132157,21:30-13:00,sat
132157,21:30-13:00,sun
132157,21:30-13:00,sun
132157,21:30-13:00,mon;tue;wed;thu;fri
132157,21:30-13:00,sat
132155,18:00-22:00,mon;tue;wed;thu;fri
132155,18:00-22:00,sat
132155,18:00-22:00,sat
132155,18:00-22:00,sun
132155,18:00-22:00,sun
132155,18:00-22:00,mon;tue;wed;thu;fri
132148,11:00-12:00,sun
132148,11:00-12:00,sun
132148,11:00-12:00,mon;tue;wed;thu;fri
132148,11:00-12:00,mon;tue;wed;thu;fri
132148,11:00-12:00,sat
132148,11:00-12:00,sat
132148,11:00-23:00,mon;tue;wed;thu;fri
132148,11:00-23:00,mon;tue;wed;thu;fri
132148,11:00-23:00,sat
132148,11:00-23:00,sat
132130,17:00-22:00,sat
132130,17:00-22:00,mon;tue;wed;thu;fri
132130,17:00-22:00,sat
132130,17:00-22:00,sun
132130,17:00-22:00,sun
132130,17:00-22:00,mon;tue;wed;thu;fri
132120,10:00-22:00;10:00-23:00;10:00-20:00;11:00-21:00,sun
132120,10:00-22:00;10:00-23:00;10:00-20:00;11:00-21:00,sun
132120,10:00-22:00;10:00-23:00;10:00-20:00;11:00-21:00,mon;tue;wed;thu;fri
132120,10:00-22:00;10:00-23:00;10:00-20:00;11:00-21:00,mon;tue;wed;thu;fri
132120,10:00-22:00;10:00-23:00;10:00-20:00;11:00-21:00,sat
132120,10:00-22:00;10:00-23:00;10:00-20:00;11:00-21:00,sat
132118,00:00-23:30,sun
