placeID,userID,rating,alcohol,drink_level
132609,U1043,1,No_Alcohol_Served,abstemious
132717,U1011,2,No_Alcohol_Served,abstemious
132613,U1043,1,No_Alcohol_Served,abstemious
132564,U1011,1,No_Alcohol_Served,abstemious
132732,U1043,1,No_Alcohol_Served,abstemious
132630,U1043,1,No_Alcohol_Served,abstemious
132715,U1011,1,No_Alcohol_Served,abstemious
132733,U1068,1,No_Alcohol_Served,casual drinker
132594,U1068,1,No_Alcohol_Served,casual drinker
132660,U1068,0,No_Alcohol_Served,casual drinker
