placeID,rating,food_rating,service_rating
135032,2,2,1
135032,0,1,1
135032,2,2,2
135032,0,0,0
135032,1,1,1
135032,1,2,1
135032,1,1,1
135032,1,1,2
135032,1,1,1
135032,2,2,2
135032,1,0,1
135032,2,1,2
135032,1,1,1
135032,2,2,2
135032,2,2,2
135032,0,0,0
135032,2,1,1
135032,0,0,0
135032,2,2,2
135032,1,1,0
135032,1,1,1
135032,2,2,1
135032,0,0,0
135032,0,0,0
135032,2,2,2
135032,2,1,1
135032,0,0,0
135032,2,1,2
135032,2,2,1
135032,0,1,1
135032,2,2,2
135032,0,0,0
135032,1,1,1
135032,1,2,1
135032,1,1,1
135032,1,1,2
135032,1,1,1
135032,2,2,2
135032,1,0,1
135032,2,1,2
135032,1,1,1
135032,2,2,2
135032,2,2,2
135032,0,0,0
135032,2,1,1
135032,0,0,0
135032,2,2,2
135032,1,1,0
135032,1,1,1
135032,2,2,1
135032,0,0,0
135032,0,0,0
135032,2,2,2
135032,2,1,1
135032,0,0,0
135032,2,1,2
135032,2,2,1
135032,0,1,1
135032,2,2,2
135032,0,0,0
135032,1,1,1
135032,1,2,1
135032,1,1,1
135032,1,1,2
135032,1,1,1
135032,2,2,2
135032,1,0,1
135032,2,1,2
135032,1,1,1
135032,2,2,2
135032,2,2,2
135032,0,0,0
135032,2,1,1
135032,0,0,0
135032,2,2,2
135032,1,1,0
135032,1,1,1
135032,2,2,1
135032,0,0,0
135032,0,0,0
135032,2,2,2
135032,2,1,1
135032,0,0,0
135032,2,1,2
135032,2,2,1
135032,0,1,1
135032,2,2,2
135032,0,0,0
135032,1,1,1
135032,1,2,1
135032,1,1,1
135032,1,1,2
135032,1,1,1
135032,2,2,2
135032,1,0,1
135032,2,1,2
135032,1,1,1
135032,2,2,2
135032,2,2,2
135032,0,0,0
135032,2,1,1
135032,0,0,0
135032,2,2,2
135032,1,1,0
135032,1,1,1
135032,2,2,1
135032,0,0,0
135032,0,0,0
135032,2,2,2
135032,2,1,1
135032,0,0,0
135032,2,1,2
135032,2,2,1
135032,0,1,1
135032,2,2,2
135032,0,0,0
135032,1,1,1
135032,1,2,1
135032,1,1,1
135032,1,1,2
135032,1,1,1
135032,2,2,2
135032,1,0,1
135032,2,1,2
135032,1,1,1
135032,2,2,2
135032,2,2,2
135032,0,0,0
135032,2,1,1
135032,0,0,0
135032,2,2,2
135032,1,1,0
135032,1,1,1
135032,2,2,1
135032,0,0,0
135032,0,0,0
135032,2,2,2
135032,2,1,1
135032,0,0,0
135032,2,1,2
135032,2,2,1
135032,0,1,1
135032,2,2,2
135032,0,0,0
135032,1,1,1
135032,1,2,1
135032,1,1,1
135032,1,1,2
135032,1,1,1
135032,2,2,2
135032,1,0,1
135032,2,1,2
135032,1,1,1
135032,2,2,2
135032,2,2,2
135032,0,0,0
135032,2,1,1
135032,0,0,0
135032,2,2,2
135032,1,1,0
135032,1,1,1
135032,2,2,1
135032,0,0,0
135032,0,0,0
135032,2,2,2
135032,2,1,1
135032,0,0,0
135032,2,1,2
135032,2,2,1
135032,0,1,1
135032,2,2,2
135032,0,0,0
135032,1,1,1
135032,1,2,1
135032,1,1,1
135032,1,1,2
135032,1,1,1
135032,2,2,2
135032,1,0,1
135032,2,1,2
135032,1,1,1
135032,2,2,2
135032,2,2,2
135032,0,0,0
135032,2,1,1
135032,0,0,0
135032,2,2,2
135032,1,1,0
135032,1,1,1
135032,2,2,1
135032,0,0,0
135032,0,0,0
135032,2,2,2
135032,2,1,1
135032,0,0,0
135032,2,1,2
135032,2,2,1
135032,0,1,1
135032,2,2,2
135032,0,0,0
135032,1,1,1
135032,1,2,1
135032,1,1,1
135032,1,1,2
135032,1,1,1
135032,2,2,2
135032,1,0,1
135032,2,1,2
135032,1,1,1
135032,2,2,2
135032,2,2,2
135032,0,0,0
135032,2,1,1
135032,0,0,0
135032,2,2,2
135032,1,1,0
135032,1,1,1
135032,2,2,1
135032,0,0,0
135032,0,0,0
135032,2,2,2
135032,2,1,1
135032,0,0,0
135032,2,1,2
135032,2,2,1
135032,0,1,1
135032,2,2,2
135032,0,0,0
135032,1,1,1
135032,1,2,1
135032,1,1,1
135032,1,1,2
135032,1,1,1
135032,2,2,2
135032,1,0,1
135032,2,1,2
135032,1,1,1
135032,2,2,2
135032,2,2,2
135032,0,0,0
135032,2,1,1
135032,0,0,0
135032,2,2,2
135032,1,1,0
135032,1,1,1
135032,2,2,1
135032,0,0,0
135032,0,0,0
135032,2,2,2
135032,2,1,1
135032,0,0,0
135032,2,1,2
135032,2,2,1
135032,0,1,1
135032,2,2,2
135032,0,0,0
135032,1,1,1
135032,1,2,1
135032,1,1,1
135032,1,1,2
135032,1,1,1
135032,2,2,2
135032,1,0,1
135032,2,1,2
135032,1,1,1
135032,2,2,2
135032,2,2,2
135032,0,0,0
135032,2,1,1
135032,0,0,0
135032,2,2,2
135032,1,1,0
135032,1,1,1
135032,2,2,1
135032,0,0,0
135032,0,0,0
135032,2,2,2
135032,2,1,1
135032,0,0,0
135032,2,1,2
135032,2,2,1
135032,0,1,1
135032,2,2,2
135032,0,0,0
135032,1,1,1
135032,1,2,1
135032,1,1,1
135032,1,1,2
135032,1,1,1
135032,2,2,2
135032,1,0,1
135032,2,1,2
135032,1,1,1
135032,2,2,2
135032,2,2,2
135032,0,0,0
135032,2,1,1
135032,0,0,0
135032,2,2,2
135032,1,1,0
135032,1,1,1
135032,2,2,1
135032,0,0,0
135032,0,0,0
135032,2,2,2
135032,2,1,1
135032,0,0,0
135085,2,2,2
135085,1,2,1
135085,1,2,1
135085,2,2,2
135085,2,1,2
135085,2,2,2
135085,2,2,2
135085,0,0,0
135085,2,2,2
135085,2,2,2
135085,1,2,1
135085,2,2,1
135085,2,2,2
135085,2,2,2
135085,2,2,0
135085,1,2,0
135085,1,2,0
135085,0,1,1
135085,0,0,0
135085,1,1,1
135085,0,0,0
135085,0,0,0
135085,2,2,2
135085,2,2,1
135085,1,2,1
135085,2,2,2
135085,1,1,1
135085,1,1,1
135085,1,1,1
135085,2,1,1
135085,2,1,2
135085,1,2,1
135085,2,2,2
135085,2,2,2
135085,0,0,0
135085,1,1,1
135085,2,2,2
135085,1,2,1
135085,1,2,1
135085,2,2,2
135085,2,1,2
135085,2,2,2
135085,2,2,2
135085,0,0,0
135085,2,2,2
135085,2,2,2
135085,1,2,1
135085,2,2,1
135085,2,2,2
135085,2,2,2
135085,2,2,0
135085,1,2,0
135085,1,2,0
135085,0,1,1
135085,0,0,0
135085,1,1,1
135085,0,0,0
135085,0,0,0
135085,2,2,2
135085,2,2,1
135085,1,2,1
135085,2,2,2
135085,1,1,1
135085,1,1,1
135085,1,1,1
135085,2,1,1
135085,2,1,2
135085,1,2,1
135085,2,2,2
135085,2,2,2
135085,0,0,0
135085,1,1,1
135085,2,2,2
135085,1,2,1
135085,1,2,1
135085,2,2,2
135085,2,1,2
135085,2,2,2
135085,2,2,2
135085,0,0,0
135085,2,2,2
135085,2,2,2
135085,1,2,1
135085,2,2,1
135085,2,2,2
135085,2,2,2
135085,2,2,0
135085,1,2,0
135085,1,2,0
135085,0,1,1
135085,0,0,0
135085,1,1,1
135085,0,0,0
135085,0,0,0
135085,2,2,2
135085,2,2,1
135085,1,2,1
135085,2,2,2
135085,1,1,1
135085,1,1,1
135085,1,1,1
135085,2,1,1
135085,2,1,2
135085,1,2,1
135085,2,2,2
135085,2,2,2
135085,0,0,0
135085,1,1,1
135072,1,2,2
135072,2,2,2
135072,2,2,2
135072,2,1,1
135072,1,1,1
135072,0,0,0
135072,1,2,1
135072,1,1,1
135072,1,2,2
135072,2,2,2
135072,2,2,2
135072,2,1,1
135072,1,1,1
135072,0,0,0
135072,1,2,1
135072,1,1,1
135072,1,2,2
135072,2,2,2
135072,2,2,2
135072,2,1,1
135072,1,1,1
135072,0,0,0
135072,1,2,1
135072,1,1,1
135072,1,2,2
135072,2,2,2
135072,2,2,2
135072,2,1,1
135072,1,1,1
135072,0,0,0
135072,1,2,1
135072,1,1,1
135072,1,2,2
135072,2,2,2
135072,2,2,2
135072,2,1,1
135072,1,1,1
135072,0,0,0
135072,1,2,1
135072,1,1,1
135072,1,2,2
135072,2,2,2
135072,2,2,2
135072,2,1,1
135072,1,1,1
135072,0,0,0
135072,1,2,1
135072,1,1,1
135072,1,2,2
135072,2,2,2
135072,2,2,2
135072,2,1,1
135072,1,1,1
135072,0,0,0
135072,1,2,1
135072,1,1,1
135072,1,2,2
135072,2,2,2
135072,2,2,2
135072,2,1,1
135072,1,1,1
135072,0,0,0
135072,1,2,1
135072,1,1,1
135072,1,2,2
135072,2,2,2
135072,2,2,2
135072,2,1,1
135072,1,1,1
135072,0,0,0
135072,1,2,1
135072,1,1,1
135072,1,2,2
135072,2,2,2
135072,2,2,2
135072,2,1,1
135072,1,1,1
135072,0,0,0
135072,1,2,1
135072,1,1,1
135072,1,2,2
135072,2,2,2
135072,2,2,2
135072,2,1,1
135072,1,1,1
135072,0,0,0
135072,1,2,1
135072,1,1,1
135072,1,2,2
135072,2,2,2
135072,2,2,2
135072,2,1,1
135072,1,1,1
135072,0,0,0
135072,1,2,1
135072,1,1,1
